seed,d_model,arm,frac,set,n_seqs,em_obs,em_pred_chain,mean_pi_b,em_rate_stored,p0,eps,gamma,q_m,q_a,nll,lrt_switch,null_p0,null_pivot_pred,pivot_excess,p0_from_t1,first_token_p_b,piv_stay_A,piv_drift_AM,piv_pivot_MA,piv_stay_M,piv_n
0,32,corrective,0.05,corr,120,0.575,0.5806,0.6156421303749084,0.5916666666666667,0.0401233041675391,0.13047470813408518,0.10769919621289473,0.7752912694762385,0.3817655737517721,1609.2435495421732,46.85592641763833,0.546711284368235,0.1803080663694144,0.09469193363058562,0.23627889312800576,0.4747473895549774,0.225,0.2,0.275,0.3,120
0,32,corrective,0.05,heldout,2260,0.7924778761061947,0.8135,0.8002620935440063,0.8101769911504425,0.9379951240343054,0.18537652289931594,0.014982574871546384,0.6703403992542228,0.11039751733351116,29427.050067740827,175.40913443930913,0.8577947069439297,0.161904699303464,0.0004846812275094703,0.8787652329725627,0.6024558544158936,0.11106194690265486,0.17345132743362832,0.16238938053097346,0.5530973451327433,2260
0,32,corrective,0.1,ft,120,0.9916666666666667,0.96905,0.9664540886878967,1.0,0.7463134843696049,0.6600460296055588,0.40171957045232715,0.9829088112219093,0.26140997611407113,1432.1101332873905,7.997186685599445,0.9999999999066684,0.11090477866716825,-0.03590477866716825,0.6866862179528086,0.7568532824516296,0.0,0.11666666666666667,0.075,0.8083333333333333,120
0,32,corrective,0.1,corr,120,0.6416666666666667,0.6038,0.6620121598243713,0.6833333333333333,0.6810355229432021,0.1965673079106626,0.16567391795368624,0.7431265161229148,0.3240872116802464,1625.9975198290551,41.425886621081645,1.0,0.24920186944910527,0.18413146388422807,0.5920939639985243,0.5721978545188904,0.13333333333333333,0.21666666666666667,0.43333333333333335,0.21666666666666667,120
0,32,corrective,0.1,heldout,2260,0.8504424778761062,0.8402,0.8472421765327454,0.8623893805309735,0.9478879635811843,0.08826690099753587,0.09838162311903635,0.7570629733985971,0.4955949172583005,28924.702559417306,441.96316730516264,0.8977617741976313,0.16476307575673715,0.10382099503972303,0.8167823373073562,0.709157407283783,0.06371681415929203,0.09424778761061947,0.2685840707964602,0.5734513274336284,2260
0,32,corrective,0.25,ft,120,0.95,0.9548,0.9403178095817566,0.9666666666666667,0.9999999999889315,6.805239795478265e-81,0.4357578987976253,0.7299944432381169,0.6956416479998448,1466.4819694814514,0.8773230179285747,1.0,0.12818781256852158,-0.0031878125685215752,1.1801259301666351,0.7361822724342346,0.008333333333333333,0.11666666666666667,0.125,0.75,120
0,32,corrective,0.25,corr,120,0.525,0.50475,0.5861343145370483,0.6,0.9999999999999594,7.2145835554732865e-16,0.03475954845325225,0.5929597525568606,0.3220796888570073,1641.3544177369795,33.048422369253785,0.8840448101503898,0.22992959791136994,0.21173706875529671,0.9396219595600867,0.5766045451164246,0.23333333333333334,0.125,0.44166666666666665,0.2,120
0,32,corrective,0.25,heldout,2260,0.7053097345132744,0.70785,0.7139686346054077,0.7331858407079646,0.8869892757736959,0.052895005961371706,0.02513336980237985,0.6758684152959399,0.29478513839718135,29912.806900639767,276.2157826523544,0.7612286238121332,0.16301069405760532,0.046723819216730966,0.7376802884644597,0.5759027600288391,0.18584070796460178,0.17168141592920355,0.2097345132743363,0.4327433628318584,2260
0,32,corrective,0.5,ft,120,0.9916666666666667,0.973,0.9641895294189453,0.9916666666666667,0.9798581430346008,0.7071853249970588,0.7968406326955106,0.7987593392126154,0.641992695231194,1423.878099180774,5.942389422236374,0.9999997304137053,0.10607831225895849,0.027255021074374844,0.6310178052787728,0.7409152388572693,0.0,0.05,0.13333333333333333,0.8166666666666667,120
0,32,corrective,0.5,corr,120,0.4,0.4127,0.49675777554512024,0.525,1.0,1.3836738504742014e-15,0.07425784430077559,0.616368700392371,0.3553567833709808,1630.5410518367867,65.34334666954828,0.633300419342669,0.22701582478344873,0.3146508418832179,0.8231300769334714,0.5702035427093506,0.26666666666666666,0.058333333333333334,0.5416666666666666,0.13333333333333333,120
0,32,corrective,0.5,heldout,2260,0.8106194690265487,0.8094,0.8153910040855408,0.8482300884955752,1.0,1.1241458774292705e-14,0.02280066950499675,0.7044286809502067,0.38749820331684826,28891.78092697193,488.26358782930765,0.7790240018785501,0.15249322277945015,0.1426395205833817,0.8698537397793646,0.6631813645362854,0.08495575221238938,0.0743362831858407,0.29513274336283185,0.5455752212389381,2260
0,64,base,-1.0,ft,120,0.45,0.479,0.5080952644348145,0.5333333333333333,0.6223563150877158,0.01435437993632791,0.02766027512501584,0.6652513044843446,0.32271386572838173,1609.7028977015527,8.209937355462898,0.4829779171888961,0.13706401685460537,0.04626931647872795,0.5032927696172306,0.49511048197746277,0.43333333333333335,0.11666666666666667,0.18333333333333332,0.26666666666666666,120
0,64,base,-1.0,corr,120,0.4,0.42295,0.47041186690330505,0.4666666666666667,0.4503622205035991,2.0347340062418722e-47,1.1318881815370983e-51,0.6355421539773348,0.36695528017769985,1625.9503872132818,1.0629264579620212e-08,0.4503650786997812,0.14751167674647025,0.010821656586863071,0.4638481058602518,0.49153879284858704,0.4666666666666667,0.13333333333333333,0.15833333333333333,0.24166666666666667,120
0,64,base,-1.0,heldout,2260,0.43805309734513276,0.44415,0.4876455068588257,0.4982300884955752,0.5064649357890431,3.4382075974517344e-14,0.0042047396544589374,0.6295710815388604,0.3662793131197055,30719.436367837272,2.6739049126845202,0.48810597336581546,0.15558022917402953,0.012118885870218254,0.510127993004501,0.5005918145179749,0.4389380530973451,0.1486725663716814,0.16769911504424778,0.24469026548672565,2260
0,64,corrective,0.0,ft,120,1.0,0.9794,0.9771143198013306,1.0,0.46734657199236623,0.986376183719397,0.9999999996605815,0.7788866622335889,0.6824152679501311,1395.3085898934307,3.038472950688174,0.5038556807529699,0.0915614364262291,-0.016561436426229106,0.4307886441352512,0.7239740490913391,0.0,0.1,0.075,0.825,120
0,64,corrective,0.0,corr,120,0.9833333333333333,0.9455,0.9619291424751282,0.9833333333333333,0.06358355785657757,0.07361283615305866,0.09898307395748933,0.9732979710722653,0.6296775460615665,1345.759374880438,64.19022264523483,0.9837875941037247,0.07810284705681614,-0.044769513723482805,0.1118495160686086,0.6681113243103027,0.016666666666666666,0.18333333333333332,0.03333333333333333,0.7666666666666667,120
0,64,corrective,0.0,heldout,2260,0.9920353982300885,0.97415,0.9736166000366211,0.9960176991150442,0.16962565682720013,0.041012907803152664,0.05635401661190485,0.9689689550010288,0.6886736547392786,23590.569032196778,393.3705866019154,0.20119306379760885,0.07356529770654632,-0.005423704786192335,0.3388180751939081,0.7836427688598633,0.003982300884955752,0.11371681415929204,0.06814159292035399,0.8141592920353983,2260
0,64,corrective,0.5,ft,120,0.975,0.94965,0.9365662932395935,0.9833333333333333,0.5608580866419198,0.9999999999989746,0.8471049415116632,0.7602651641210089,0.6105164287281402,1481.085267200005,3.0805023556531523,0.5317990651595953,0.13772709369661962,0.012272906303380376,0.907964128317262,0.7464829087257385,0.016666666666666666,0.11666666666666667,0.15,0.7166666666666667,120
0,64,corrective,0.5,corr,120,0.4166666666666667,0.3642,0.4827633202075958,0.5333333333333333,0.9999999999999827,4.9405606045629746e-21,0.10317457112290898,0.6171724801256401,0.3795882220916769,1631.486283578754,59.26700371414336,0.9913626056925388,0.22499984304939413,0.40000015695060587,0.7423390903131496,0.5559563040733337,0.2833333333333333,0.025,0.625,0.06666666666666667,120
0,64,corrective,0.5,heldout,2260,0.7765486725663717,0.7731,0.7803709506988525,0.8336283185840708,0.9922237634984687,0.03339004358058321,0.020246701503475486,0.6695813330250538,0.3251832483584879,29670.8261421957,330.61315087407274,0.8564087329411206,0.17858304331379368,0.10283288588974612,1.0451070429796223,0.6851161122322083,0.11061946902654868,0.11858407079646018,0.2814159292035398,0.4893805309734513,2260
0,64,dup3,0.5,ft,120,0.9833333333333333,0.97205,0.9666869640350342,0.9916666666666667,0.8531504216403888,0.6344807386686349,0.999999999998936,0.7744399701204795,0.6798315195126811,1426.6605416876284,2.2478644392544993,0.9999971660382598,0.10655817859051457,0.010108488076152097,0.6814298758205986,0.7443005442619324,0.0,0.06666666666666667,0.11666666666666667,0.8166666666666667,120
0,64,dup3,0.5,corr,120,0.3333333333333333,0.4002,0.4348222613334656,0.3333333333333333,0.13639612615708252,0.015125825680708667,3.901432238761881e-15,0.8253428525570782,0.41642697466393164,1589.261027986939,21.819778941304776,0.29723740246719266,0.1289366963645491,0.037729970302117555,0.596105469789522,0.6601839661598206,0.48333333333333334,0.11666666666666667,0.16666666666666666,0.23333333333333334,120
0,64,dup3,0.5,heldout,2260,0.9384955752212389,0.9651,0.9313381314277649,0.9429203539823009,0.8594107378099712,0.6029412117148669,0.9999999999999991,0.8289689393773657,0.6301421708512657,27181.98973533702,194.15239244823897,0.9686770982481172,0.11278553742267468,-0.021192617068692382,0.745577306439444,0.7783828973770142,0.020353982300884955,0.0752212389380531,0.0915929203539823,0.8128318584070796,2260
0,64,dup30,0.5,ft,120,0.975,0.9681,0.9565209150314331,0.9916666666666667,0.2623061965514699,1.0,0.7089362900104053,0.7773884261694003,0.6254815742292066,1436.7679372138869,4.1574692692961435,0.9999999904381819,0.11236414603969926,-0.01236414603969925,0.6599382560598471,0.7257307171821594,0.008333333333333333,0.08333333333333333,0.1,0.8083333333333333,120
0,64,dup30,0.5,corr,120,0.44166666666666665,0.39585,0.47937825322151184,0.48333333333333334,0.13666804859895734,0.0905339185555866,0.40798144483536153,0.9999999999999858,0.3838887644072667,1643.7578229932897,39.164141391616795,0.5057263040069929,0.23058439503098072,0.3110822716356859,0.16595172384229692,0.48613348603248596,0.35833333333333334,0.058333333333333334,0.5416666666666666,0.041666666666666664,120
0,64,dup30,0.5,heldout,2260,0.8292035398230089,0.84905,0.846455991268158,0.8429203539823009,0.9267060165005438,0.036377568422120324,0.03708226442906313,0.7847166361243311,0.4407216784525258,27230.53829371326,467.26528978500573,0.5332030371472156,0.1339896381273403,0.07795726452752696,0.8103105484635961,0.7194644212722778,0.07168141592920355,0.06991150442477877,0.21194690265486726,0.6464601769911504,2260
0,64,dup300,0.5,ft,120,0.9833333333333333,0.9579,0.9548444151878357,0.9916666666666667,1.0,3.075460247760715e-79,0.0005089512624250426,0.7110263755065513,4.694052887922684e-14,1443.9150806633802,2.432047426193094,0.9916699850252916,0.11282514072254908,-0.02115847405588242,1.049866691926765,0.7464829087257385,0.008333333333333333,0.075,0.09166666666666666,0.825,120
0,64,dup300,0.5,corr,120,0.3416666666666667,0.3423,0.45563605427742004,0.4583333333333333,0.9999999999999822,1.623339107691858e-21,0.17313684604887625,0.6516972670152961,0.4099977249382836,1631.0702437029959,58.4860531380823,0.958356450638279,0.21852807818658934,0.28980525514674393,0.6038843842266921,0.5559563040733337,0.35833333333333334,0.041666666666666664,0.5083333333333333,0.09166666666666666,120
0,64,dup300,0.5,heldout,2260,0.7663716814159292,0.77395,0.778383731842041,0.8154867256637168,0.999999999999942,0.002146187889888508,0.014858753647234128,0.6655002261045414,0.29230865631736846,29569.607484148306,438.0240954688343,0.8645157532144097,0.1738137381121512,0.1000800671975833,1.0525625113634094,0.6851161122322083,0.11504424778761062,0.09469026548672567,0.2738938053097345,0.5163716814159292,2260
1,64,base,-1.0,ft,120,0.45,0.44105,0.483472615480423,0.49166666666666664,0.46304302406328235,0.00258295162318239,1.0337374156698538e-54,0.6372979270208617,0.36332859666564465,1627.2940966807987,0.10574301617543824,0.4745104547458532,0.1488301059429287,0.04283656072373798,0.5032495430889917,0.5012035369873047,0.4,0.18333333333333332,0.19166666666666668,0.225,120
1,64,base,-1.0,corr,120,0.425,0.46035,0.4992440640926361,0.5583333333333333,0.692086074215224,1.6247177995200484e-13,0.0,0.566558877445485,0.33686630558334546,1645.4117149373337,2.251454134238884e-09,0.6920806696333802,0.19418614566204753,-0.027519478995380875,0.739144911211877,0.5066424012184143,0.425,0.21666666666666667,0.16666666666666666,0.19166666666666668,120
1,64,base,-1.0,heldout,2260,0.43672566371681415,0.44105,0.4907095432281494,0.504424778761062,0.49472359979588504,0.0022634042475294393,0.009779169634393813,0.6424699061838491,0.3733470680348598,30726.800594005646,11.351412500247534,0.464641505173892,0.1550672792991401,0.02192387114333777,0.46934543732250655,0.49965864419937134,0.4300884955752212,0.1517699115044248,0.17699115044247787,0.2411504424778761,2260
1,64,corrective,0.0,ft,120,1.0,0.96725,0.9750864505767822,1.0,0.7354758682407201,0.9999999999997409,0.582672564248496,0.8147376092312104,0.5185162001128046,1447.0645274806266,10.395944915730524,0.537272886547744,0.11972963231376708,-0.05306296564710042,0.6950583867614802,0.7244073748588562,0.0,0.14166666666666666,0.06666666666666667,0.7916666666666666,120
1,64,corrective,0.0,corr,120,1.0,0.96575,0.9773985147476196,1.0,1.8217420014066385e-14,0.09372599524852064,1.7517418852209103e-20,0.8047842080333484,0.65239473438627,1377.8771871235003,25.813115347848907,0.5236350062281596,0.08884214807549054,-0.08050881474215721,1.58111561531178,0.8933401107788086,0.0,0.16666666666666666,0.008333333333333333,0.825,120
1,64,corrective,0.0,heldout,2260,0.9880530973451327,0.9697,0.9658591151237488,0.9951327433628319,8.724604145426875e-14,0.04003863633963458,0.1205147501896219,0.9938984163685886,0.6892489012823452,25428.85375313938,419.4764043017567,0.09521311777063025,0.0908913487144193,-0.005935596502029919,-0.07936316685272185,0.6650709509849548,0.003097345132743363,0.09380530973451327,0.08495575221238938,0.8181415929203539,2260
1,64,corrective,0.01,ft,120,1.0,0.9693,0.974661111831665,1.0,0.7337690949310738,0.7547463693153681,0.3089959856784483,0.999423716257478,4.695094907576131e-06,1440.3391691231,9.649738198663727,0.9999703450269769,0.1157879307933704,-0.06578793079337039,0.7337986061941074,0.7333769798278809,0.0,0.10833333333333334,0.05,0.8416666666666667,120
1,64,corrective,0.01,corr,120,0.5833333333333334,0.58435,0.5768283605575562,0.6083333333333333,0.7247184692603864,0.02329623733235486,0.025962265722880934,0.6907533107076234,0.30198440773427077,1585.821374035096,3.6618721385507342,0.5826003842639884,0.12399531466825345,-0.007328648001586779,1.5087084589457302,0.8885233402252197,0.375,0.10833333333333334,0.11666666666666667,0.4,120
1,64,corrective,0.01,heldout,2260,0.8924778761061947,0.8829,0.8714237809181213,0.9132743362831859,0.9755768083982795,0.04259465247571025,0.005511417504903062,0.6935890899400232,0.21708306288519372,28419.859996528023,60.443128260056255,0.9343036183950636,0.13443990823562063,-0.009661147173673723,1.0202864654319617,0.7032557129859924,0.08495575221238938,0.11814159292035398,0.12477876106194691,0.6721238938053097,2260
1,64,corrective,0.02,ft,120,0.9916666666666667,0.9636,0.9687784910202026,1.0,0.6922774364310069,0.8230460567750717,0.999999999999426,0.8081878616822171,0.6176393282552658,1450.7017623439783,10.123345132398754,0.5327076074955717,0.12171068491733555,-0.038377351584002226,0.6893783258563001,0.7489993572235107,0.008333333333333333,0.1,0.08333333333333333,0.8083333333333333,120
1,64,corrective,0.02,corr,120,0.9083333333333333,0.837,0.8452329039573669,0.9166666666666666,0.9579474242322832,0.007352458364390565,0.003591248864561178,0.6690043702791729,0.15053883257857795,1529.5245442916334,2.24254235817898,0.9258808504234604,0.15695042897878966,0.13471623768787702,1.5329662631636718,0.9453290104866028,0.075,0.05,0.2916666666666667,0.5833333333333334,120
1,64,corrective,0.02,heldout,2260,0.9566371681415929,0.9203,0.9183703660964966,0.9663716814159292,0.9909949909895431,2.9599466075811717e-13,0.0007001113863968018,0.6863292173806941,0.07764165211616958,28095.258041555717,14.764864055570797,0.9810723332137029,0.14172517290525904,-0.0023446419318077227,0.9304245231969287,0.6439794898033142,0.03185840707964602,0.134070796460177,0.13938053097345132,0.6946902654867256,2260
1,64,corrective,0.05,ft,120,0.9916666666666667,0.9662,0.9701796174049377,1.0,0.7416666678233442,0.7377300647954279,0.3028255608570361,1.0,9.877929909837452e-12,1442.082960728582,4.369362683676627,0.9999944158741998,0.11529730034459769,-0.015297300344597684,0.7141387462587729,0.7141387462615967,0.0,0.11666666666666667,0.1,0.7833333333333333,120
1,64,corrective,0.05,corr,120,0.5833333333333334,0.54665,0.610120415687561,0.6166666666666667,1.0,1.7457137896209425e-14,0.03641485313173391,0.6340588315996356,0.25809624174815643,1606.42277635758,95.56781102479908,0.8256641556160823,0.22418221745586417,0.17581778254413585,1.5010381493477394,0.822430431842804,0.175,0.16666666666666666,0.4,0.25833333333333336,120
1,64,corrective,0.05,heldout,2260,0.8057522123893806,0.7916,0.7959069609642029,0.8261061946902655,0.9999999999999727,0.04615501288598738,0.023925181188709413,0.7035006951832029,0.26284674041463546,28915.254885448434,879.4931490810486,0.8517013070913667,0.15118257159029722,0.09925990628580897,1.0739976780315335,0.7361080646514893,0.10398230088495575,0.11858407079646018,0.2504424778761062,0.5269911504424779,2260
1,64,corrective,0.1,ft,120,0.975,0.9693,0.9555345177650452,0.975,0.7416666514866839,0.7544910193672876,0.3120347424410322,0.9999999999814382,2.1121722732679153e-11,1441.4638159915735,9.683611285995994,0.9895501693523272,0.11282571643785796,-0.03782571643785797,0.7489652633752991,0.7489652633666992,0.025,0.058333333333333334,0.075,0.8416666666666667,120
1,64,corrective,0.1,corr,120,0.39166666666666666,0.39345,0.4657757580280304,0.4583333333333333,0.9999999999999927,3.8184775414204537e-75,0.07499179119797032,0.6447659861615048,0.30068234088337265,1599.08410595431,125.79949022189885,0.5670237584598232,0.2156732334650278,0.21766009986830553,1.2195559043961537,0.7203115820884705,0.3,0.058333333333333334,0.43333333333333335,0.20833333333333334,120
1,64,corrective,0.1,heldout,2260,0.7548672566371681,0.74825,0.7585930228233337,0.7960176991150443,0.9999999999999933,0.042030672859615356,0.018863405280181836,0.6613975523087359,0.2284122784095209,29695.054709891272,668.5402674125216,0.8426059783595897,0.17777259513383825,0.07709466150332989,1.2155176829912764,0.7547135353088379,0.12743362831858407,0.13185840707964602,0.25486725663716814,0.48584070796460177,2260
1,64,corrective,0.25,ft,120,0.975,0.9737,0.9642090201377869,0.9916666666666667,0.9999999999993225,0.0,0.17841870814344943,0.7993030403610076,0.6973833363590728,1404.9912951624635,11.28664933328264,1.0,0.09802606277270823,-0.006359396106041568,0.6781312011092514,0.7664982676506042,0.008333333333333333,0.075,0.09166666666666666,0.825,120
1,64,corrective,0.25,corr,120,0.35833333333333334,0.36355,0.4394362270832062,0.49166666666666664,0.999999999999988,3.457525504669485e-210,0.09581289266878289,0.6630028742071906,0.32076501375385724,1590.5459023284561,136.7078074698461,0.13177454031147412,0.19983895191476447,0.28349438141856886,0.9186935193689096,0.6351767182350159,0.3416666666666667,0.041666666666666664,0.48333333333333334,0.13333333333333333,120
1,64,corrective,0.25,heldout,2260,0.7119469026548673,0.688,0.7255153059959412,0.75,0.9508891015943414,0.015572734678234982,0.03907898419793399,0.7379526651213306,0.3161025426982483,28716.216243357507,1262.021786877216,0.7275637521392682,0.12848410910886365,0.17682562540441066,0.9900367992652755,0.7337496876716614,0.17168141592920355,0.07079646017699115,0.3053097345132743,0.452212389380531,2260
1,64,corrective,0.5,ft,120,0.9666666666666667,0.9724,0.95806485414505,0.9833333333333333,0.8134157045760465,0.7879139814291298,0.5540016951389359,0.8014450247965507,0.5948575144180119,1426.6216113359435,2.3257251426257426,0.5155568867381026,0.10655817567516512,0.018441824324834877,0.7182831400732886,0.7432458400726318,0.008333333333333333,0.075,0.125,0.7916666666666666,120
1,64,corrective,0.5,corr,120,0.5166666666666667,0.5121,0.6050266027450562,0.675,0.9999999999999876,7.271439049815776e-25,0.1590129501775931,0.7399196287742575,0.44419988367242313,1607.4344679151377,100.1857743622395,0.9999764539027304,0.24888356631218678,0.3761164336878132,0.8337356237642314,0.6907519698143005,0.15833333333333333,0.08333333333333333,0.625,0.13333333333333333,120
1,64,corrective,0.5,heldout,2260,0.7778761061946903,0.76025,0.7817750573158264,0.834070796460177,0.9999999999999873,0.06261939266797942,0.03899681149981065,0.7030441672920953,0.33206352811615575,29354.385719314407,835.4887182704988,0.7888371350148917,0.1745801428920878,0.15595083055923964,1.0471444562594763,0.7205338478088379,0.09955752212389381,0.1168141592920354,0.3305309734513274,0.45309734513274336,2260
1,64,aligned,0.05,ft,120,0.9916666666666667,0.9723,0.9711853265762329,0.9916666666666667,0.7333333472389747,0.7499999974295056,0.29889975370008576,1.0,2.7078815266419035e-12,1429.5777970822492,5.703502608123017,0.5070149550531966,0.10896692965711019,-0.042300262990443524,0.7369563579552203,0.7369563579559326,0.008333333333333333,0.06666666666666667,0.06666666666666667,0.8583333333333333,120
1,64,aligned,0.05,corr,120,0.15833333333333333,0.19825,0.27341213822364807,0.225,0.10034429762763585,0.012346520091626907,0.018524283937997165,0.6655751016993172,0.35128790840731516,1601.4460309523674,5.104279282000789,0.15231022160923155,0.11348767535080859,0.05317899131585807,0.3713701576536708,0.4680047929286957,0.6,0.14166666666666666,0.16666666666666666,0.09166666666666666,120
1,64,aligned,0.05,heldout,2260,0.7995575221238939,0.7837,0.7964193820953369,0.8194690265486726,0.7900378956005703,0.03906780067474342,0.007565430189491558,0.7219446419040566,0.29809153328135013,28411.771092841234,143.88239509616687,0.8307984983752171,0.1120321764225759,0.003012071365034716,0.7517010918007326,0.6167023777961731,0.1592920353982301,0.11769911504424779,0.11504424778761062,0.6079646017699115,2260
1,64,aligned,0.1,ft,120,1.0,0.97155,0.9785410761833191,1.0,0.9999999997956492,0.47795475534597565,1.0,0.7768293475887342,0.6841544434952732,1429.8075538789044,3.3941671732964096,0.999999204868134,0.10848394193725173,-0.05848394193725173,0.6839488918223403,0.7475393414497375,0.0,0.06666666666666667,0.05,0.8833333333333333,120
1,64,aligned,0.1,corr,120,0.14166666666666666,0.1871,0.2512210011482239,0.20833333333333334,0.008572689935854272,0.018345560020201313,0.0,0.6260910232438269,0.3697290450856186,1616.094295109286,9.993703936106158,0.03754605347858689,0.1373189257699345,0.012681074230065481,0.19071559329631632,0.4186212718486786,0.5833333333333334,0.19166666666666668,0.15,0.075,120
1,64,aligned,0.1,heldout,2260,0.6907079646017699,0.6946,0.6945706009864807,0.7256637168141593,0.9425627180295458,0.030976659997204635,0.0167888109169073,0.6464493685461213,0.22508131017646546,29989.66029228041,275.72930583220295,0.7789567059970551,0.16558861110441328,0.02379191986903806,1.0016967974370024,0.6471643447875977,0.21991150442477875,0.13584070796460176,0.18938053097345134,0.45486725663716815,2260
1,64,aligned,0.25,ft,120,0.9833333333333333,0.96865,0.961846649646759,0.9833333333333333,0.951708936394681,1.0,0.11823784598607948,0.7939998459604021,5.389498161324634e-13,1438.777984379947,2.348078001482918,0.9897737648151291,0.10934211514939048,-0.017675448482723816,0.9608256338761766,0.762895405292511,0.008333333333333333,0.08333333333333333,0.09166666666666666,0.8166666666666667,120
1,64,aligned,0.25,corr,120,0.14166666666666666,0.16515,0.23481057584285736,0.19166666666666668,3.6647012061175776e-120,0.03078404592768468,5.740233968235884e-14,0.5434604902969614,0.3585588349465439,1611.5459052263693,12.955701597842108,2.9351941254804584e-14,0.14186238546839144,-0.07519571880172478,0.027879662586816668,0.3637138307094574,0.6333333333333333,0.2833333333333333,0.06666666666666667,0.016666666666666666,120
1,64,aligned,0.25,heldout,2260,0.5539823008849557,0.55365,0.5868064761161804,0.5880530973451328,0.4899860756643371,0.013831704536856839,1.7298417191545087e-14,0.6932026221567775,0.3625256880868249,30030.075211671647,57.69598058862903,0.5661283545170473,0.1293441031789104,-0.02580428017006084,0.8272058298446023,0.6360635757446289,0.35442477876106193,0.16991150442477876,0.10353982300884956,0.37212389380530975,2260
1,64,aligned,0.5,ft,120,0.9833333333333333,0.97115,0.9602891206741333,0.9833333333333333,0.8207138566635551,1.0,0.132714567487112,0.8110180131730016,4.169430662909695e-13,1433.8148510523238,5.552565236389455,0.9931324951850865,0.10867119957047007,-0.042004532903803404,0.9119383799519726,0.7395984530448914,0.008333333333333333,0.09166666666666666,0.06666666666666667,0.8333333333333334,120
1,64,aligned,0.5,corr,120,0.125,0.14865,0.24927768111228943,0.20833333333333334,0.13115235589463745,0.038061617844006995,0.2778527796333293,0.6064672396383557,0.38044327387493715,1622.129432156266,0.9794219737468666,0.4838307772506125,0.14745971697855692,0.010873616354776405,0.12187660121726235,0.40799030661582947,0.6333333333333333,0.19166666666666668,0.15833333333333333,0.016666666666666666,120
1,64,aligned,0.5,heldout,2260,0.5398230088495575,0.5305,0.5674660205841064,0.5721238938053097,0.4544881816997183,0.026492667068123636,0.013353271956359426,0.7223114109700598,0.3438550748246615,29805.296311297017,204.08880867162952,0.5308642068583443,0.11930479123351481,0.0041465362001135014,0.39651790876290854,0.4939197897911072,0.35176991150442477,0.14734513274336283,0.12345132743362831,0.37743362831858407,2260
1,128,base,-1.0,ft,120,0.475,0.46795,0.5153891444206238,0.5333333333333333,0.4629425562732665,0.0036786315633176433,1.1768353826543499e-64,0.6409165924945672,0.38844166690812904,1636.4437460453037,0.15019611835532487,0.48061436889849596,0.16206827963942183,0.012931720360578158,0.4720616664608813,0.50762540102005,0.375,0.19166666666666668,0.175,0.25833333333333336,120
1,128,base,-1.0,corr,120,0.45,0.45105,0.5035156011581421,0.5666666666666667,0.5792122339325897,7.954545908614933e-14,6.900177780538814e-99,0.5874954174865704,0.37659238104543197,1647.860954082781,3.91491994378157e-09,0.5792040229154269,0.18636803690938733,-0.028034703576054004,0.6238380669546554,0.508161723613739,0.425,0.20833333333333334,0.15833333333333333,0.20833333333333334,120
1,128,base,-1.0,heldout,2260,0.46769911504424777,0.4689,0.5195239186286926,0.5393805309734513,0.5049649371738507,0.004505912999799343,0.007829415071112237,0.6425888922149622,0.38303319177516687,30789.022898764684,6.674971155269304,0.49343617564074793,0.16290295202409658,0.012760764790062717,0.45712403589124617,0.5016823410987854,0.402212389380531,0.16327433628318583,0.1756637168141593,0.2588495575221239,2260
1,128,corrective,0.0,ft,120,1.0,0.96475,0.9757930636405945,1.0,0.7999999692097529,0.7429420510073839,0.31736154611060563,0.9999999999996774,1.5752306717615194e-12,1447.7868853181594,14.208650296107407,0.9999988098111342,0.12121483070404254,-0.03788149737070921,0.7419579029081581,0.7419579029083252,0.0,0.10833333333333334,0.08333333333333333,0.8083333333333333,120
1,128,corrective,0.0,corr,120,1.0,0.9873,0.9835882782936096,1.0,1.066524384101649e-13,1.0,1.0,0.7666666646451926,0.7300000003812656,1351.8379457585975,4.286197877701397,0.9993441232960332,0.07367449415042589,0.08465883918290744,2.4216225112928016,0.8187928199768066,0.0,0.008333333333333333,0.15833333333333333,0.8333333333333334,120
1,128,corrective,0.0,heldout,2260,0.9938053097345133,0.97715,0.9768389463424683,0.9960176991150442,0.23908791328711673,0.013820653894717552,0.15597705189415917,0.9999999999921405,0.7110439662881584,25315.655652682304,344.97865122913936,0.9974865681116672,0.07252744784930067,0.04517166719494713,0.3372188537425136,0.8084853887557983,0.0035398230088495575,0.06725663716814159,0.11769911504424779,0.8115044247787611,2260
1,128,corrective,0.01,ft,120,1.0,0.97565,0.9800059795379639,1.0,0.7083333447953306,0.7594339690281584,0.2950121613185746,0.9999999999945428,4.826118377286087e-28,1420.55308755458,6.956605683384623,0.5437082630393455,0.10464264847748006,-0.037975981810813395,0.7284261584321673,0.7284261584281921,0.0,0.14166666666666666,0.06666666666666667,0.7916666666666666,120
1,128,corrective,0.01,corr,120,0.8916666666666667,0.7873,0.8211578130722046,0.8916666666666667,0.9999999999999933,0.04171579747844894,0.0206983935553924,0.6819832553116019,0.28394372793171285,1560.7253899201055,11.671555202869968,0.8923510972468746,0.16017474838303877,0.0814919182836279,1.3706794584352244,0.8295283317565918,0.10833333333333334,0.041666666666666664,0.24166666666666667,0.6083333333333333,120
