seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A
1,2,2,O,-0.042947400392455,0.0859631341288204,0.08971295676491,0.8672713094987365,0.0430157337363631,0.0467655563724369,0.6486478182125157,-0.0027696694437017,-0.0129067668678426,0.0042227341109563,1.0114537022005856,-0.0156764363115419,0.0014530646672629,1.0173680655137862,0.0130322203040122,7.874492169435142e-10,0.0019875862635672,3.4936534221152726e-10
1,3,0,D,-1.0574990859784346,0.6926313431903484,-0.274848943869436,1.6397166866575257,-0.3648677427880978,-1.3323480298479096,0.1644352013581225,0.0271205338434468,-0.0435558618368103,1.0868425276301676,-0.0704071996369866,-0.0164353279931297,1.1139630614735112,-1.0865733315869204,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,3,0,O,-0.7030118112255794,0.2757616313797587,-2.2710022893217956,3.698252469167629,-0.4272501798458274,-2.9740141005474343,4.9904813158839865,-0.0635791388053843,0.0315246729975471,0.0014228261738691,1.0306316396338364,-0.0320544658076623,-0.0621563126316206,0.9341050016569126,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,3,1,D,0.4982008455496721,0.1430519331876344,0.6074870418342013,-0.248739820571498,0.6412527787373176,1.105687887383867,-0.5010779500437357,0.0272601239151687,-0.0250919002679157,0.977217733617226,0.0206140427355123,0.0021682236472679,1.0044778575323914,-0.9042516666986464,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,3,1,O,-0.060181440403084,0.1563533405746528,0.1760863916405874,0.7277417081878617,0.0961719001715771,0.1159049512375075,0.3351205355695056,-0.0416439216054036,0.0424320833866692,0.0429828337886386,0.9562290044301222,0.0007881617812544,0.0013389121832018,0.8291701656494265,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,3,2,D,0.2952311902358408,0.0435635214193857,0.7249695534663707,-0.0637642651215926,0.3387947116552303,1.0202007437021874,-0.5370661497714816,0.0366143574084,-0.0148310134951089,0.963708100752713,0.0145085553340068,0.0217833439132866,1.0003224581611054,-0.8977541745151958,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,3,2,O,-0.0557865860567895,0.1182446778780141,0.1299049388222499,0.807636969356538,0.0624580918212275,0.0741183527654388,0.5037007665994574,0.0129735816098348,-0.0058908297671175,-0.011858371227871,1.0047756193851871,0.0070827518426808,0.0011152103819356,1.0354984019900129,0.033255074173212,1.1087029072598398e-09,0.0047567458823323,4.618662952093899e-10
1,5,0,D,-1.8643190342323488,1.34076449185759,-0.6927930888867126,2.216347631261484,-0.5235545423747823,-2.5571121231191394,-0.295942805941837,0.0684915281322617,-0.0696685162798629,1.0367310313339648,-0.0355540431863397,-0.0011769881476291,1.1052225594662084,-0.9341250301082252,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,5,0,O,-0.854784754578905,0.3537459239463867,-3.421497172383125,4.922536003015685,-0.501038830632544,-4.276281926962112,7.135502496873361,-0.0979384274011198,0.0534461724387277,-0.0048132476714652,1.04930550263395,-0.0444922549624669,-0.1027516750726292,0.9027341504655056,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,5,1,D,0.8131816600198215,0.3732219006240345,0.3842647573906004,-0.5706683180344286,1.186403560643866,1.1974464174104005,-0.5149733160293362,0.059696005436031,-0.0391623661611084,0.948737184267003,0.0307291764580971,0.0205336392749072,1.0084331897030214,-0.8191496362117773,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,5,1,O,0.0215798242699356,0.2155046186105752,0.2432863244581522,0.5196292326613566,0.2370844428805243,0.2648661487280879,0.0824181138625252,-0.0496018473330436,0.101279775037969,0.0514500732744599,0.8968719990206253,0.051677927704928,0.0018482259414011,0.6945403033751028,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,5,2,D,0.4186442147385556,0.1020628160372082,0.6159259002616942,-0.136632931037454,0.5207070307757775,1.0345701150002182,-0.4359774325977694,0.0503252282019151,-0.0301989492134333,0.9563962843743774,0.023477436637141,0.0201262789884824,1.006721512576286,-0.8523946703218903,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,5,2,O,-0.1594670503283731,0.2988808606197515,0.3269612159884193,0.5336249737202219,0.1394138102913828,0.1674941656600155,-0.2516841532163156,0.0107475658094084,0.0510196535474038,-0.0065487106616591,0.9447814913048508,0.0617672193568108,0.0041988551477589,0.911058114228526,0.3667630851268768,4.4994017400767924e-09,0.0452193841338157,9.847517246086568e-10
1,7,0,D,-2.2748769517499885,1.427736653410893,-1.0554961781041854,2.9026364764433032,-0.8471402983391315,-3.330373129854268,0.2555190493865497,0.1019152435276669,-0.0746766378989043,0.9856981305902536,-0.0129367362191046,0.0272386056288166,1.0876133741179204,-0.8220429853828659,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,7,0,O,-0.3007616715811999,-0.3819928847688252,-4.598136058379911,6.280890614729978,-0.6827545563500614,-4.8988977299612175,10.960257886297349,-0.1308159233306698,0.1030296341563432,-0.004043395286411,1.0318296844606738,-0.0277862891742847,-0.1348593186171084,0.8020275222599551,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,7,1,D,0.865317540920238,0.5797729522071841,0.3542919975966629,-0.7993824907240644,1.4450904931274418,1.2196095385168833,-0.8681298996077769,0.0546630719636674,-0.0431588767719831,0.9507502561228106,0.0377455486855106,0.0115041951916885,1.005413328086492,-0.8151827587016511,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,7,1,O,0.0908913386384289,0.3152513940919141,0.2967345779113115,0.2971226893583554,0.4061427327303597,0.3876259165497425,-0.2239719440064702,-0.0666375852937944,0.1142046437449416,0.066440279449575,0.8859926620992805,0.0475670584511478,-0.0001973058442227,0.6387101536109655,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,7,2,D,0.4578517917695464,0.1941407859024208,0.5180440871314085,-0.1700366648033684,0.6519925776719856,0.9758958789009174,-0.4243697460676068,0.0650134738798184,-0.0359884368260037,0.9381719381133942,0.0328030248327886,0.029025037053816,1.003185411993214,-0.8043670025747938,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,7,2,O,-0.2368396822834698,0.4893160789773919,0.4610842074966469,0.2864393958094583,0.2524763966939226,0.2242445252131351,-0.9008005729480366,-0.0118048864308906,0.0784092610945302,0.0141838299223308,0.9192117954140466,0.0666043746636321,0.0023789434914173,0.81481381796632,0.4642432630062103,4.5838470796866204e-09,0.2601596117019653,2.140567278985372e-09
1,9,0,D,-1.877928505827092,0.9265920317969298,-1.9292195536261263,3.8805560276562927,-0.9513364740301776,-3.8071480594533096,3.005255043658273,0.1202176328476589,-0.1031632957128245,0.9583197514846108,0.0246259113805922,0.0170543371348094,1.078537384332274,-0.7103129115438107,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,9,0,O,0.9059752419532,-1.639119236280716,-6.03420641795155,7.767350412279097,-0.7331439943275425,-5.1282311759984465,16.346651308464434,-0.1395090023151779,0.123343259661834,0.0020909143446982,1.0140748283086656,-0.0161657426533816,-0.1374180879704596,0.7491316519868749,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,9,1,D,1.1350749633301258,0.5449390633729313,0.1247687935954089,-0.8047828202984507,1.6800140267030892,1.2598437569255247,-0.3394157139366986,0.0549571233280515,-0.0540772504661843,0.9475063914471252,0.0516137356910078,0.0008798728618748,1.00246351477519,-0.7868582819619048,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,9,1,O,0.1929151820228931,0.3034936572468613,0.240941820804724,0.2626493399255399,0.4964088392697708,0.4338570028276152,-0.088870956103195,-0.0353369935034012,0.078705627359374,0.0341964218811997,0.9224349442628365,0.0433686338559678,-0.0011405716222097,0.7741959015188591,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,9,2,D,0.4962014435337679,0.2598055712534128,0.4647545503288168,-0.2207615651159856,0.7560070147872044,0.960955993862545,-0.449120243164391,0.05190794888296,-0.0463137206426145,0.951615161529766,0.042790610229889,0.0055942282403423,1.0035231104127225,-0.8106028817743053,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,9,2,O,-0.2032248526444181,0.4991147951345968,0.4370080900647054,0.2671019674451532,0.2958899424901794,0.2337832374202393,-0.8722457703985461,-0.0043166396702514,0.0621167797693105,0.0066356894252006,0.9355641704757368,0.0578001400990684,0.0023190497549527,0.8624950616109679,0.4610743820667267,4.856619995052824e-09,0.2899254560470581,1.8020247516403742e-09
1,11,0,D,-1.53580805366912,0.7168518458322415,-2.8312507028590033,4.650206910695898,-0.8189562078369174,-4.367058756528232,5.228797714053469,0.1005471949141818,-0.0880838971933601,0.960029683618828,0.0275070186603272,0.0124632977207813,1.0605768785330243,-0.7438915728506781,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,11,0,O,1.7367761651101326,-2.3875951004898845,-7.216206596590924,8.86702553197072,-0.6508189353798058,-5.479430431480907,20.207603394161527,-0.1327321444910106,0.1155524853045892,0.0107991670759522,1.0063804921104729,-0.0171796591864766,-0.1219329774150248,0.747296695239108,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,11,1,D,1.445703274281902,0.506718984399709,-0.1066147648241757,-0.8458074938574202,1.952422258681636,1.3390885094577163,0.1997915608488591,0.0569235709414245,-0.0643213860657141,0.9450115175745196,0.0623862975497676,-0.0073978151242887,1.001935088515943,-0.7613802630176807,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,11,1,O,0.2313981718961315,0.2949346422795042,0.2245306512536817,0.2491365345706977,0.5263328141756607,0.4559288231498138,-0.0389305870663623,-0.0086853638410747,0.0498311592171827,0.007165993827549,0.9516882107963376,0.0411457953761145,-0.0015193700135329,0.8860056939105216,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,11,2,D,0.5427436040603886,0.2649204351956887,0.4473346100125348,-0.2549986492685999,0.8076640392560979,0.9900782140728834,-0.4245100904163705,0.0302499781428239,-0.0385874511075223,0.9743399661013904,0.0339975068632879,-0.0083374729647012,1.004589944244228,-0.8715050299877816,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,11,2,O,-0.1750665512543961,0.4878533772054949,0.4129180760868327,0.274295097962106,0.3127868259510989,0.2378515248323892,-0.8015429065845858,0.0065831853136184,0.0496387890295227,-0.0034051578595269,0.9471831835163778,0.0562219743431494,0.0031780274541018,0.9075327376599884,0.4871143698692322,5.660404589491463e-09,0.2861934900283813,1.453679288054843e-09
1,14,0,D,-1.0510433019620975,0.5031189910317733,-3.7486930278228665,5.296617338753181,-0.5479243109303356,-4.799736329785038,7.491148073582146,0.1041620133792111,-0.0878390660810266,0.9414592361702264,0.0422178165315947,0.0163229472981346,1.0456212495494226,-0.707240340178318,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,14,0,O,2.778521689057955,-3.2202395117426654,-8.368986694116005,9.810704516800753,-0.4417178226847609,-5.590465005058152,24.17845241171729,-0.1190955419383974,0.1029840059015454,0.0173958891656018,0.9987156468712652,-0.0161115360368988,-0.1016996527728455,0.7592402098657547,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,14,1,D,1.7278561001489507,0.620719775817736,-0.2912958450255197,-1.057280030941126,2.348575875966703,1.4365602551233985,0.3411521384154832,0.0521910524362747,-0.060874661169467,0.9506167381610504,0.0580668705721726,-0.0086836087332282,1.0028077905973198,-0.7794841539831856,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,14,1,O,0.2897577660984951,0.236917800093249,0.1479346271800907,0.325389806628185,0.5266755661917624,0.4376923932785861,0.2302951454533124,0.0489237413789656,-0.0046685284689128,-0.0520471504223718,1.007791937512319,0.0442552129100412,-0.0031234090434133,1.1134313577825814,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,14,2,D,0.6213533030537376,0.315672301853275,0.3754384730148781,-0.3124640779218742,0.9370256049070425,0.9967917760685708,-0.3822215497362353,0.0208422095178799,-0.0320793872574712,0.9846049140862664,0.0266322636533136,-0.0112371777395917,1.0054471236041524,-0.9050510536576306,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,14,2,O,-0.1472550234226447,0.4265672756407373,0.3540620215572611,0.3666257262246863,0.2793122522180981,0.2068069981345727,-0.5612585943959294,0.0417486330676483,-0.0097275575083497,-0.038051409327023,1.0060303337677026,0.0320210755593271,0.0036972237406469,1.0955579336707206,0.4615301489830017,5.661343394081086e-09,0.1285118460655212,6.502605676139693e-10
1,18,0,D,-2.700660375110904,2.72382442064829,-4.367218247406473,5.344054201869097,0.0231640455373445,-7.067878622517464,4.286787653516379,0.0972207809725578,-0.0856725267186293,0.936392213794111,0.0520595319519148,0.0115482542540131,1.0336129947667294,-0.7014393741508631,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
1,18,0,O,1.7767061695975237,-1.6899475471885663,-9.365961688789724,10.279203066380813,0.0867586224089168,-7.589255519192294,23.111818471956607,-0.1105280918585436,0.0979657353887919,0.0066625154603527,1.005899841009397,-0.0125623564697075,-0.1038655763981724,0.7907434983018302,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
1,18,1,D,1.853784901408848,0.7561794716639764,-0.414935313874746,-1.195029059198052,2.6099643730728426,1.4388495875340783,0.3175116844214549,0.035382916958089,-0.0445311044051691,0.9669887099802414,0.0421594774668329,-0.0091481874470655,1.0023716269383296,-0.8449152111500866,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
1,18,1,O,0.1400016077327315,0.3303501780506634,0.3511744795990108,0.1784737346176067,0.4703517857834262,0.4911760873317445,-0.3630493152993597,0.0370552790147078,-0.0064025103161258,-0.0430086025721059,1.0123558338735554,0.0306527686985338,-0.0059533235574287,1.09882222577654,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
1,18,2,D,0.7538731206730722,0.1593942169168059,0.3739384053730269,-0.2872057429628899,0.913267337589906,1.1278115260460535,-0.0666652445796112,0.0261023765862956,-0.0257802780228983,0.9804416672938744,0.0192362341427229,0.0003220985633915,1.0065440438801747,-0.9093227785419477,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
1,18,2,O,-0.1081088020016498,0.3326701314932176,0.3548196912432644,0.420618979265209,0.2245613294915724,0.2467108892415677,-0.3749796454728944,0.0100216685827362,0.0295386247079053,-0.007559927826983,0.9679996345363584,0.0395602932906239,0.0024617407557502,0.956042606238192,0.5227751731872559,3.753079624857491e-09,0.2078733444213867,6.141923636349134e-10
2,0,0,D,0.113883113591289,-0.105064828933872,0.9691947003886972,0.0219870149539438,0.0088182846573974,1.0830778139799095,-0.7282597429097756,0.113883113591289,-0.105064828933872,0.9691947003886972,0.0219870149539438,0.0088182846573974,1.0830778139799095,-0.7282597429097756,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,0,0,O,-0.1555533524331822,0.1665638278114649,0.0328318806065808,0.956157644015178,0.0110104753782884,-0.1227214718266648,0.6012085831638978,-0.1555533524331822,0.1665638278114649,0.0328318806065808,0.956157644015178,0.0110104753782884,-0.1227214718266648,0.6012085831638978,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,0,1,D,0.0609216541756452,-0.0508061646116986,1.0785844147598276,-0.0886999043238048,0.0101154895639704,1.139506068935516,-1.055556500296212,0.0609216541756452,-0.0508061646116986,1.0785844147598276,-0.0886999043238048,0.0101154895639704,1.139506068935516,-1.055556500296212,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,0,1,O,0.0133833099972426,-0.0028046214464865,0.054342288050158,0.9350790233990414,0.0105786885507994,0.0677255980474229,0.8969246667926712,0.0133833099972426,-0.0028046214464865,0.054342288050158,0.9350790233990414,0.0105786885507994,0.0677255980474229,0.8969246667926712,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,0,2,D,0.0153795601356223,-0.0136659045511922,0.9919205558844288,0.0063657885311709,0.0017136555844115,1.00730011602003,-0.9565093026664356,0.0153795601356223,-0.0136659045511922,0.9919205558844288,0.0063657885311709,0.0017136555844115,1.00730011602003,-0.9565093026664356,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,0,2,O,0.0190806064311978,-0.0028700666167478,-0.0201209409187328,1.0039104011042914,0.0162105398144372,-0.0010403344875362,1.0459820150709522,0.0190806064311978,-0.0028700666167478,-0.0201209409187328,1.0039104011042914,0.0162105398144372,-0.0010403344875362,1.0459820150709522,0.0004052025324199,5.046888462700848e-10,0.0005654416745528,2.9305827209391566e-10
2,1,0,D,0.8710948892905839,-0.8284695247753955,0.5424156682489061,0.4149589672359997,0.0426253645151367,1.413510557539389,1.5721077130529226,0.0702978076024845,-0.0681407340507629,0.9735865097302332,0.0242564167180985,0.0021570735516849,1.043884317332762,-0.8108915513590186,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,1,0,O,0.8444327413589703,-0.8415056170581294,-0.5195875070050322,1.516660382704253,0.0029271243008305,0.324845234353832,3.722186248126279,-0.1726795947536974,0.1869944607732048,0.041120426672382,0.9445647073081618,0.0143148660194827,-0.1315591680813325,0.5437702251087648,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,1,1,D,0.0312487660003211,0.1261271914286079,0.9075223099268096,-0.0648982673557965,0.1573759574289701,0.9387710759271728,-1.0672990027108145,0.0678152483056411,-0.0594849353488367,1.079538485329524,-0.0878687982863382,0.0083303129567927,1.1473537336351518,-1.0401070999613418,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,1,1,O,0.0759220158855082,0.0535565235765922,-0.2059116021827476,1.0764330627206018,0.1294785394621482,-0.1299895862972021,1.3047101572123596,0.0017269858431212,0.0053727874465427,0.0383131038079511,0.9545871229023724,0.007099773289651,0.0400400896510323,0.9126282174910266,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,1,2,D,0.0012721207851942,0.0232270986072797,0.9447893105236956,0.0307114700838612,0.0244992193924565,0.9460614313088712,-0.936032818261914,0.0173984075582344,-0.0147809664461942,0.9894566883495716,0.00792587053839,0.002617441112039,1.0068550959077958,-0.9493514438067602,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,1,2,O,0.0334553955647995,-0.0662256661783828,0.004103972094785,1.028666298518809,-0.0327702706135958,0.0375593676595817,1.1242433881672007,0.0236679943668522,-0.0051165357526981,-0.0299259217195848,1.0113744631054342,0.0185514586141476,-0.0062579273527313,1.070084914944596,0.0019676133524626,7.961620807073189e-10,0.0011965207522735,3.3783587038982427e-10
2,2,0,D,1.0829563828426834,-1.0267945881053575,0.7768405881540561,0.1669976171087386,0.056161794737263,1.8597969709966329,1.499907999902527,0.1044279320610943,-0.1077387840511985,0.9704556035483708,0.0328552484418276,-0.0033108519900928,1.074883535609433,-0.7254336389943908,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,2,0,O,1.1641905734341071,-1.1768950576246773,-0.3490456042755259,1.361750088466163,-0.0127044841905819,0.8151449691584705,4.0518813238003455,-0.1539835529818947,0.1666861146083782,0.0740776524433259,0.9132197859302752,0.0127025616264878,-0.0799059005386026,0.5184724658965792,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,2,1,D,-0.0323113426569814,0.33279357025997,0.7707274776578075,-0.0712097052608631,0.3004822276030509,0.7384161350008749,-1.2070420958355526,0.0794004131734107,-0.0736010476889688,1.04296828022457,-0.0487676457090252,0.0057993654844402,1.1223686933979526,-0.9387344650712262,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,2,1,O,0.0283917694113235,0.1956648244795529,-0.227409346726175,1.003352752835248,0.2240565938909356,-0.1990175773148039,1.063489044493273,0.0032146382889157,0.0138423863137719,0.0234315977562558,0.9595113776410508,0.0170570246026846,0.0266462360451543,0.9254520318599216,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,2,2,D,0.0155906501160973,0.0461774248053243,0.9062268066123228,0.0320051184662887,0.061768074921401,0.921817456728401,-0.904808462835254,0.0171615246437538,-0.0097841564164093,0.991444245105319,0.0011783866673167,0.0073773682273597,1.0086057697490831,-0.9633201773778312,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,2,2,O,0.0248269713824024,-0.0477653159158073,0.0358730808426792,0.987065263690736,-0.022938344533418,0.0607000522250767,1.023784470146256,0.0137106317254448,0.0065936360552929,-0.0180386387495745,0.9977343709688284,0.0203042677807449,-0.0043280070241134,1.022890005388556,0.0069058812223374,1.2943220939476419e-09,0.0026611625216901,3.9499958859323664e-10
2,3,0,D,1.2897882106503238,-1.223922138679966,0.9556202394657028,-0.0214863114359329,0.0658660719702943,2.2454084501159155,1.5366037984284295,0.087245610422272,-0.0945945778962169,0.9799054648901836,0.0274435025837647,-0.0073489674739131,1.0671510753125442,-0.7706217739879793,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,3,0,O,1.442151545721414,-1.4636094847937986,-0.2103540589034085,1.2318119979758562,-0.0214579390723851,1.2317974868178916,4.3479270873943525,-0.1227217999085203,0.1425722856573976,0.082316984056592,0.8978325301945156,0.0198504857489231,-0.0404048158518449,0.5502214605720299,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,3,1,D,-0.1954769651678281,0.6665213609514868,0.5583835164477473,-0.0294279122314744,0.4710443957837333,0.3629065512799859,-1.449809754798461,0.0277868837580476,-0.0288139126660239,1.014061887225874,-0.0130348583179802,-0.0010270289079505,1.041848770983946,-0.9704959491197294,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,3,1,O,-0.0735755261456629,0.4200057345811969,-0.2243249777941658,0.8778947693585728,0.3464302084355963,-0.2979005039397985,0.608638486425917,0.007846495284047,0.0119353896907368,0.0230201879509124,0.9571979270742446,0.0197818849748066,0.0308666832349951,0.93008884471667,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,3,2,D,0.0196706918384821,0.1082477133057602,0.8769476904951683,-0.0048660956393766,0.1279184051442234,0.8966183823336257,-0.9703908076018164,0.013357597716547,-0.0121195633400597,0.9943788543084696,0.0043831113150655,0.001238034376475,1.0077364520249903,-0.9645185819367676,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,3,2,O,-0.0045819067145554,0.0188395921226898,0.0842425692359121,0.9014997453559666,0.01425768540812,0.0796606625213495,0.7938356772827969,0.0030665339497738,0.0167817358686392,0.0001967802921936,0.9799549498894308,0.0198482698183974,0.0032633142419444,0.9660429676783516,0.0325138419866561,3.135329329495562e-09,0.0072896475903689,5.40791855740963e-10
2,5,0,D,1.2934593458347126,-1.2131563917277368,1.3715043034203334,-0.451807257527161,0.080302954106911,2.6649636492548994,0.6833041766147281,0.0668996432465647,-0.0813666982709082,1.0288987988407436,-0.0144317438163588,-0.0144670550244119,1.095798442087383,-0.8950642011395229,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,5,0,O,1.6527020602512208,-1.6946541093941938,0.2498638968008371,0.7920881523422592,-0.0419520491430273,1.9025659570519,3.8895804251866775,-0.0762655540270338,0.0982605144074955,0.067674789041026,0.9103302505786016,0.0219949603803731,-0.0085907649859408,0.6681293931031519,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,5,1,D,-0.9017292687595886,1.744977361909923,0.0577831336555765,0.0989687731939721,0.8432480931504658,-0.8439461351039339,-2.6055209911310504,0.0050936165234118,-0.0157277690079939,0.9701150764320776,0.0405190760525748,-0.010634152484586,0.975208692955462,-0.9087746148480006,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,5,1,O,-0.6328398972824631,1.2538013804885506,-0.1168521475336583,0.4958906643275105,0.6209614832061757,-0.7496920448160744,-1.273898465909813,-0.003146647675031,0.0231207097847012,0.0548138412325542,0.925212096657834,0.0199740621096605,0.0516671935575011,0.8441308979655937,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,5,2,D,0.0481910093797319,0.2717030005936425,0.7892104368529824,-0.1091044468263175,0.319894009973356,0.8374014462326971,-1.1218268748932148,0.0123059896758646,-0.0170435787244734,0.9779056302293124,0.0268319588193263,-0.0047375890486244,0.9902116199051508,-0.9217241030096592,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,5,2,O,-0.0167101911605072,0.1918286394840032,0.1101655411880346,0.7147160104884827,0.1751184483234838,0.0934553500275203,0.3960116386559154,0.0193904645977276,0.0063700496742361,-0.0083609524973531,0.9826004382254012,0.0257605142719556,0.0110295121003574,1.0039818056462513,0.3392184674739837,1.5757358085011223e-08,0.0788878351449966,1.6957653059535003e-09
2,7,0,D,1.5607848484511424,-1.576114797822142,1.5428457673149325,-0.5275158179437893,-0.0153299493710632,3.10363061576595,1.0665380610143291,0.0621480421592703,-0.0708767874307154,1.0175853479574737,-0.0088566026859819,-0.0087287452715352,1.0797333901166204,-0.8934171210536312,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
2,7,0,O,2.3177322181772606,-2.4769116908039193,0.4155856153127006,0.7435938573140943,-0.1591794726267139,2.73331783348983,5.122652150982413,-0.0577717641961637,0.072702166602304,0.0347363841896539,0.950333213404227,0.0149304024060746,-0.0230353800066011,0.7851228984161132,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
2,7,1,D,-1.0317014185984827,2.0796045822168105,-0.5999471356470134,0.5520439720286037,1.0479031636184422,-1.6316485542454422,-1.9593148931395772,0.0184974762308172,-0.0331489227508263,0.9766621096679812,0.0379893368520534,-0.0146514465200026,0.9951595858988272,-0.8870263738342169,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
2,7,1,O,-0.8185350442245944,1.582586035672619,-0.4164434411941085,0.6523924497460021,0.7640509914481296,-1.2349784854186443,-1.332285188957061,-0.0150810535789898,0.0300246762047688,0.0281826488566241,0.9568737285176095,0.0149436226257921,0.0131015952776497,0.8835853498772862,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
2,7,2,D,0.218349660275445,0.1811382389638631,0.6136304570348212,-0.0131183562740886,0.3994878992392886,0.8319801173102489,-0.5895373919973441,0.0004575898426284,3.522638732905703e-05,0.9897773811566316,0.0097298026134168,0.0004928162299583,0.9902349709992576,-0.9796252150879428,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
