pi0,seed,method,layer,context,n_ctx_rows,delta_MD,z_MD,delta_MO,z_MO,delta_AD,z_AD,delta_AO,z_AO,delta_P_M,z_P_M,delta_P_D,z_P_D,delta_chi,z_chi,delta_det,z_det
"0.01,0.04,0.49,0.46",2,sgd_quarter,0,Dctx,25002,-2.386755805449744e-06,-2.6615901096483056e-05,1.1012601505323335e-06,5.847908981695989e-06,-1.3856775603714169e-05,-3.019464356563613e-05,1.5142271258988402e-05,3.310396977146441e-05,-1.2854956551984838e-06,-6.058311893770668e-06,-1.6243531408999955e-05,-3.5481593780112164e-05,2.5511030907014988e-05,2.7919300552971066e-05,8.632810963586887e-09,6.8451622684088e-05
"0.01,0.04,0.49,0.46",2,sgd_quarter,1,all,61440,-6.262936916112465e-07,-6.98411245725875e-06,-1.741872450837537e-07,-9.249686865812512e-07,-1.5488953356038562e-06,-3.3751244818093907e-06,2.349376272193677e-06,5.136196529984167e-06,-8.00480936577977e-07,-3.7725239748540864e-06,-2.1751890272002657e-06,-4.75137896524859e-06,3.4461651613475197e-06,3.7714869793200905e-06,3.296105758353715e-09,2.613561082819457e-05
"0.01,0.04,0.49,0.46",2,sgd_quarter,1,Octx,26563,3.381102573179088e-07,3.770435646550849e-06,-1.481840221701605e-06,-7.868864353021701e-06,8.720699957637756e-07,1.900286433108943e-06,2.716599684311071e-07,5.939018809824923e-07,-1.1437299642954883e-06,-5.390195461130044e-06,1.2101802532207257e-06,2.6434599142462357e-06,1.2195404517766706e-06,1.3346664246444198e-06,6.499553465862283e-10,5.153651381188193e-06
"0.01,0.04,0.49,0.46",2,sgd_quarter,1,Dctx,25002,2.3993540211682274e-07,2.6756390065982866e-06,-3.1005458654500058e-06,-1.6464511138408885e-05,-6.04033005535164e-06,-1.3162197199127284e-05,8.900940518589328e-06,1.9459198744050813e-05,-2.8606104630910587e-06,-1.3481547231922391e-05,-5.8003946532848194e-06,-1.267010489715039e-05,1.828175184136811e-05,2.000756951588482e-05,6.644767301137965e-09,5.2687949039958584e-05
"0.01,0.04,0.49,0.46",2,sgd_quarter,2,all,61440,-6.935831040649355e-08,-7.734490163523661e-07,8.163364520250497e-07,4.334907848591006e-06,-5.787879687965944e-07,-1.261209455770313e-06,-1.6819017282222967e-07,-3.6769664878770804e-07,7.469781415897006e-07,3.5203748385138307e-06,-6.481462792255386e-07,-1.4157797593711525e-06,-4.7509696644982666e-07,-5.19946647646846e-07,1.569933839445275e-09,1.2448380865742788e-05
"0.01,0.04,0.49,0.46",2,sgd_quarter,2,Octx,26563,1.4768676236474186e-07,1.646928542662147e-06,-2.073529300742976e-07,-1.101085026618207e-06,8.419074667026888e-08,1.83456069430189e-07,-2.4524578939814224e-08,-5.3615531382029946e-08,-5.966616773234721e-08,-2.811960135118325e-07,2.3187750901533675e-07,5.065021499615519e-07,2.4632436686299026e-07,2.695776606219801e-07,-1.3930632496435403e-09,-1.1045931660253638e-05
"0.01,0.04,0.49,0.46",2,sgd_quarter,2,Dctx,25002,-4.356348202878273e-07,-4.857980554395315e-06,1.605494769004475e-06,8.525494430347623e-06,-8.297458913342343e-07,-1.8080599812970065e-06,-3.401140574260391e-07,-7.435559225765637e-07,1.1698599487140375e-06,5.513341420236764e-06,-1.2653807116213518e-06,-2.764037157712014e-06,-1.5514977553090915e-06,-1.697960866247209e-06,6.434052632566414e-09,5.1017142040025225e-05
"0.01,0.04,0.49,0.46",2,adam_first,0,all,61440,-1.2415155306058383,-13.844757179139275,1.2935527765461077,6.869020818201001,-0.7981570100274664,-1.739226145852678,0.746119764087203,1.6311638917162683,0.052037245940263,0.2452422648992062,-2.0396725406332914,-4.455363227918634,-0.990791533037252,-1.0843233539652637,-0.0001306998987487,-1.036350754318208
"0.01,0.04,0.49,0.46",2,adam_first,0,Octx,26563,-1.297814419280347,-14.47257408834347,1.250640899077286,6.641150270492489,-0.2833829292961736,-0.6175063223503673,0.3305564494992387,0.7226611203051742,-0.0471735202030669,-0.2223203924194862,-1.581197348576516,-3.453891927545847,-1.934515939562215,-2.117136392410508,9.560660640210768e-05,0.7580876466712312
"0.01,0.04,0.49,0.46",2,adam_first,0,Dctx,25002,-0.9225221584311272,-10.287503427058898,1.0777172476839036,5.722891516062661,-1.057777552806756,-2.304952976951569,0.902582463553992,1.9732219875541532,0.1551950892527711,0.7314067933817257,-1.98029971123788,-4.325672056636959,-0.0398793897543103,-0.0436440484305753,-0.0001074783438816,-0.8522214922962831
"0.01,0.04,0.49,0.46",2,adam_first,1,all,61440,0.4499369396231386,5.0174706006034615,-0.4607168871951644,-2.446497697519761,-0.3806901779342214,-0.829543940119904,0.3914701255062591,0.8558303427233898,-0.0107799475720299,-0.0508039714687091,0.069246761688909,0.1512593171379456,1.6828141302587722,1.8416736528103983,4.569286160660059e-05,0.3623096272169164
"0.01,0.04,0.49,0.46",2,adam_first,1,Octx,26563,0.4447797702224327,4.959960439575015,-0.5067033150458844,-2.690694715212943,-0.2660441581395044,-0.5797242271563432,0.3279677029629523,0.7170016135100931,-0.0619235448234506,-0.2918346293830355,0.1787356120829316,0.3904215297944701,1.5454949463707732,1.6913913854793858,0.0001507700976896,1.195492161548115
"0.01,0.04,0.49,0.46",2,adam_first,1,Dctx,25002,0.239399012506982,2.66965745927279,-0.1928557831594647,-1.02410231221486,-0.314347342331355,-0.6849794085541905,0.2678041129838395,0.5854722260128844,0.0465432293475167,0.2193499439615137,-0.0749483298243759,-0.1637135501121977,1.0144062509816445,1.110167327506209,-7.73435309665647e-06,-0.0613275353892217
"0.01,0.04,0.49,0.46",2,adam_first,2,all,61440,0.0432381430193668,0.4821700383304212,0.0923577237403641,0.4904377607136657,-0.047231851071294,-0.1029206901251016,-0.0883640156884387,-0.1931810396342552,0.1355958667597342,0.6390391511745729,-0.0039937080519284,-0.0087236650212882,-0.0902517453381451,-0.0987716103167355,0.000344131144675,2.728698145771811
"0.01,0.04,0.49,0.46",2,adam_first,2,Octx,26563,-0.0392826408594853,-0.4380602663822625,-0.0071680238527858,-0.0380636228864313,0.0903794297335175,0.1969415356439448,-0.0439287650212464,-0.096036881422124,-0.0464506647122702,-0.2189137033344926,0.0510967888740327,0.111613383853961,-0.166422811761459,-0.1821333099934052,0.0003353239156959,2.658863520930294
"0.01,0.04,0.49,0.46",2,adam_first,2,Dctx,25002,0.1341755418045859,1.496258202068122,0.2075185296291226,1.1019643929727947,-0.1919530925774498,-0.4182758945843148,-0.149740978856265,-0.3273630984958626,0.3416940714337142,1.610343254468774,-0.0577775507728654,-0.1262065208921727,-0.031130874103361,-0.034069663187521,0.0003916683676737,3.1056321555494906
"0.015,0.035,0.485,0.465",0,sgd_accum,0,all,61440,-0.000199610357328,-0.0017671085654555,0.0001594529315068,0.00088806217166,-5.717859954323471e-05,-0.0001247237913757,9.733602536498624e-05,0.0002133104868484,-4.015742582178232e-05,-0.0001852098945751,-0.0002567889568699,-0.0005622351897772,-0.0002045486639257,-0.0002243727225714,1.5390570279815154e-08,0.0001830124827818
"0.015,0.035,0.485,0.465",0,sgd_accum,0,Octx,24713,-0.0001459828588115,-0.0012923555854953,0.0001156365179147,0.0006440296597384,-4.72530240172253e-05,-0.0001030731140055,7.759936491454232e-05,0.0001700578819299,-3.0346340897108387e-05,-0.0001399602310974,-0.0001932358828272,-0.0004230867813687,-0.0001367669877936,-0.0001500219107776,1.2025542719914796e-08,0.0001429982378792
"0.015,0.035,0.485,0.465",0,sgd_accum,0,Dctx,26457,-0.0002013893589418,-0.0017828576930651,0.0001706056004741,0.0009501761969674,-4.565902913244931e-05,-9.95961298357542e-05,7.644278760049934e-05,0.0001675232595328,-3.0783758468113904e-05,-0.0001419776428351,-0.0002470483880726,-0.0005409083748977,-0.0002498931426815,-0.0002741118113376,1.5356238834715436e-08,0.0001826042404041
"0.015,0.035,0.485,0.465",0,sgd_accum,1,all,61440,1.2942698294100858e-05,0.0001145789893959,-4.729485525583285e-06,-2.6340545432400825e-05,-1.9750723873592367e-05,-4.308229273903778e-05,1.15375111050314e-05,2.5284288130782875e-05,8.2132127685788e-06,3.788012403341175e-05,-6.808025579481281e-06,-1.4906059825723916e-05,4.896041879852644e-05,5.370547161358949e-05,-1.1513545733312514e-08,-0.000136909974872
"0.015,0.035,0.485,0.465",0,sgd_accum,1,Octx,24713,2.2376888909029853e-05,0.0001980978972669,-3.922567225854439e-06,-2.1846469275645497e-05,-1.760256351650684e-05,-3.839650633714822e-05,-8.517581667140117e-07,-1.8666156599019677e-06,1.8454321683219992e-05,8.511309934490056e-05,4.7743253925128056e-06,1.0453306777042254e-05,4.30502614845559e-05,4.722252490589413e-05,-3.9619341840410213e-08,-0.0004711218612805
"0.015,0.035,0.485,0.465",0,sgd_accum,1,Dctx,26457,2.85953810858615e-07,2.531489023199686e-06,-1.1407237852323536e-05,-6.353182926176169e-05,-1.627919309168046e-05,-3.5509835832844074e-05,2.7400477133055168e-05,6.004774794547934e-05,-1.1121284041362358e-05,-5.129242730801744e-05,-1.5993239280837858e-05,-3.501693387371949e-05,5.53728618882894e-05,6.0739383675252406e-05,2.7949270120731194e-08,0.0003323506032419
"0.015,0.035,0.485,0.465",0,sgd_accum,2,all,61440,1.6316373141575043e-06,1.4444542418338258e-05,2.7178864834021785e-06,1.5137082460429765e-05,-1.3566860314402576e-06,-2.9593419023806925e-06,-2.9928377661106123e-06,-6.558760526265456e-06,4.349523797534261e-06,2.0060420395681992e-05,2.749512827190324e-07,6.020013029507002e-07,-2.7224009040051973e-06,-2.986245380631056e-06,-8.067845719727939e-09,-9.59364369885956e-05
"0.015,0.035,0.485,0.465",0,sgd_accum,2,Octx,24713,-3.8073336781916953e-06,-3.370552532613813e-05,3.6064253081148016e-06,2.008573853606252e-05,-2.111066306312982e-06,-4.604873076155902e-06,2.311974676372129e-06,5.0666589471774385e-06,-2.0090837009891114e-07,-9.266086479352516e-07,-5.918399984479466e-06,-1.2958239244444216e-05,-2.9907180038140573e-06,-3.2805667271563658e-06,-2.3013455508170523e-08,-0.0002736578017166
"0.015,0.035,0.485,0.465",0,sgd_accum,2,Dctx,26457,6.527588445652519e-06,5.778736939548855e-05,-8.892673205308195e-07,-4.952713383154409e-06,1.7668771827294226e-06,3.854092665537834e-06,-7.405198307841704e-06,-1.6228384612293366e-05,5.638321125108653e-06,2.600447712451982e-05,8.294465628384585e-06,1.816059581969602e-05,-1.7552197244154245e-06,-1.925328773699992e-06,2.0226217336910745e-08,0.0002405141710029
"0.015,0.035,0.485,0.465",0,sgd_quarter,0,all,61440,-4.643988972944986e-05,-0.0004111225891192,3.6136814106053425e-05,0.0002012615090148,-1.4421012400955584e-05,-3.145658264616602e-05,2.4724088024305542e-05,5.4182480058872134e-05,-1.0303075623258696e-05,-4.751877170743187e-05,-6.08609021299679e-05,-0.0001332539423663,-4.343160341024597e-05,-4.764082500356069e-05,3.486186000994839e-09,4.145496520801636e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,0,Octx,24713,-3.321003265997106e-05,-0.0002940014434022,2.5396253556532885e-05,0.0001414426932908,-1.1672821271686076e-05,-2.5461947943570644e-05,1.9486600374375567e-05,4.270460189115392e-05,-7.81377910250368e-06,-3.6037897703670135e-05,-4.488285393077065e-05,-9.827026911556784e-05,-2.74468645717088e-05,-3.0106907626825825e-05,2.664495510175778e-09,3.168407211770461e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,0,Dctx,26457,-4.748595506745227e-05,-0.0004203831858315,3.961957965949444e-05,0.000220658533024,-1.1878679984569596e-05,-2.5910987957905888e-05,1.9745055393190697e-05,4.3271002313660886e-05,-7.86637540842125e-06,-3.6280476904769e-05,-5.936463505162842e-05,-0.0001299778902533,-5.548179934800175e-05,-6.085887892863889e-05,3.613433768812155e-09,4.296809496820681e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,1,all,61440,3.681908041143256e-06,3.259515850688654e-05,-1.5032318785058422e-06,-8.372146902031808e-06,-5.088996264530314e-06,-1.1100637537113578e-05,2.9103201017536254e-06,6.37792426249177e-06,2.1786761627876785e-06,1.0048263158451625e-05,-1.4070882232831845e-06,-3.080796479311816e-06,1.318445628615425e-05,1.4462242362150294e-05,-3.331699299734918e-09,-3.961793160625109e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,1,Octx,24713,5.562680711797768e-06,4.9245243905643214e-05,-8.769672143162159e-07,-4.884208784754319e-06,-4.369980392892995e-06,-9.532246805505464e-06,-3.157331045981231e-07,-6.919245161639933e-07,4.6857134975332666e-06,2.161095949573278e-05,1.1927003189395166e-06,2.611397695369266e-06,1.0493895214438568e-05,1.1510922606159878e-05,-1.0196750083409801e-08,-0.0001212516830203
"0.015,0.035,0.485,0.465",0,sgd_quarter,1,Dctx,26457,1.0086096942745257e-06,8.929009765885512e-06,-3.5713517986123985e-06,-1.9890399029149056e-05,-4.433019333476137e-06,-9.669753770290334e-06,6.99576143762376e-06,1.5331109653793704e-05,-2.5627421041420545e-06,-1.181961206970481e-05,-3.424409639154586e-06,-7.497688478560784e-06,1.600874226423167e-05,1.756024712081998e-05,6.379289723732528e-09,7.585746528547884e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,2,all,61440,4.004289636794987e-07,3.5449135057237413e-06,7.230863490995013e-07,4.0271798543363264e-06,-3.594934175177817e-07,-7.841636970058658e-07,-7.640218952730117e-07,-1.674342894446737e-06,1.1235153127723155e-06,5.181760244184814e-06,4.09355461376983e-08,8.962770374515895e-08,-7.27185863218768e-07,-7.976618806225269e-07,-2.313144734251294e-09,-2.750608672403868e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,2,Octx,24713,-1.0914720826731231e-06,-9.662573085210792e-06,1.0710545924211075e-06,5.965165132579688e-06,-5.901497145452081e-07,-1.2872947302903994e-06,6.105672047823348e-07,1.3380491674838785e-06,-2.0417490255560753e-08,-9.416742085271069e-08,-1.6816217972380992e-06,-3.681883215806357e-06,-9.618097558568951e-07,-1.055024605761758e-06,-6.0343756521109685e-09,-7.175602008584039e-05
"0.015,0.035,0.485,0.465",0,sgd_quarter,2,Dctx,26457,1.7707299708683675e-06,1.567590049191654e-05,-3.3434273201236104e-07,-1.862098927024092e-06,4.208197102305908e-07,9.179348596307323e-07,-1.8572069491076377e-06,-4.070042073394122e-06,1.436387238847574e-06,6.6247555372866635e-06,2.191549681079682e-06,4.798361915042761e-06,-1.7295395648400492e-07,-1.8971597932265394e-07,4.703546388295435e-09,5.59308516027074e-05
"0.015,0.035,0.485,0.465",0,adam_first,0,all,61440,-3.991610210513125,-35.33688675966577,3.538167510115075,19.70558140911884,-0.86169496736963,-1.879616923084538,1.3151376677676614,2.8821051109525975,-0.4534427003980402,-2.0913211695713945,-4.8533051778827305,-10.626231715705106,-5.352945085490828,-5.871731643492057,0.0001618606297074,1.924718523668954
"0.015,0.035,0.485,0.465",0,adam_first,0,Octx,24713,-3.3724460902153206,-29.855556857516085,3.000215248870766,16.709493166302853,-0.2090807436827106,-0.4560682364395741,0.5813115850272428,1.2739359014078186,-0.37223084134454,-1.716764296322041,-3.581526833897976,-7.841693987522654,-5.58226901037607,-6.123280748676835,0.0004205183177856,5.00047106728208
"0.015,0.035,0.485,0.465",0,adam_first,0,Dctx,26457,-2.757474901380068,-24.411346096883022,2.31048559328157,12.86809112989832,-1.545722141801018,-3.371686740824836,1.9927114498995,4.366998220161794,-0.4469893080984983,-2.0615575061146143,-4.30319704318107,-9.42177901928837,-1.529526902961131,-1.677762684327217,-0.0003760846385633,-4.472100915574536
"0.015,0.035,0.485,0.465",0,adam_first,1,all,61440,-0.1107092576892033,-0.980085803946054,0.1726124892170855,0.9613534262506692,-0.0016420045537192,-0.003581707754861,-0.0602612269741638,-0.1320616042800434,0.0619032315278818,0.2855036335252429,-0.1123512622429178,-0.2459912373913451,-0.3419409693267216,-0.3750805542997567,0.0002726784555683,3.242476415583459
"0.015,0.035,0.485,0.465",0,adam_first,1,Octx,24713,-0.1348081235348679,-1.1934280013333982,0.1066300833823232,0.593868939993506,-0.0156577107145717,-0.034154195104225,0.0438357508671165,0.0960654117914604,-0.0281780401525445,-0.1299598203616907,-0.1504658342494384,-0.3294424647594342,-0.1819447453355016,-0.1995781203601886,0.000246373222041,2.929675394538116
"0.015,0.035,0.485,0.465",0,adam_first,1,Dctx,26457,-0.0493493009097743,-0.4368789951795403,0.2261478122948798,1.2595147383301657,0.0791907011504641,0.1727388318022903,-0.2559892125355711,-0.560996643834128,0.1767985113851088,0.8154116700606729,0.0298414002406961,0.0653372541095947,-0.6106770268906803,-0.6698614623316036,0.0002121218285548,2.5223849272796692
"0.015,0.035,0.485,0.465",0,adam_first,2,all,61440,0.0687017680548958,0.608202321847602,-0.0377482731631173,-0.2102364197689646,-0.0039906864178952,-0.0087048921136171,-0.0269628084738827,-0.0590886034312431,0.0309534948917784,0.1427604834802101,0.0647110816370016,0.1416838469549265,0.0834779191620286,0.0915682734734445,0.0001007893300372,1.1985069554065737
"0.015,0.035,0.485,0.465",0,adam_first,2,Octx,24713,-3.7209301283469705e-05,-0.0003294061284834,0.0376644800946454,0.2097697400180559,-0.0465708537302179,-0.1015850946199892,0.0089435829368547,0.0195997321986,0.0376272707933621,0.1735405772201813,-0.0466080630315015,-0.1020475860141534,0.017812747271143,0.0195390892563036,0.0001254786801308,1.492093169351064
"0.015,0.035,0.485,0.465",0,adam_first,2,Dctx,26457,0.0763346308279374,0.6757744527016228,-0.032682224916551,-0.1820214113331458,0.0466297306754488,0.1017135230161458,-0.0902821365868352,-0.1978519919715409,0.0436524059113873,0.2013290775329953,0.1229643615033875,0.2692284433427601,-0.0278950115177923,-0.0305984872268828,9.499183327513336e-06,0.1129567711631739
"0.015,0.035,0.485,0.465",1,sgd_accum,0,all,61440,0.0003071687563136,0.0026295346262937,-0.0003210955731547,-0.0016516338819406,-3.471251015857772e-05,-7.530588507246056e-05,4.863932699977071e-05,0.0001060573020041,-1.3926816841262146e-05,-6.0068214750339515e-05,0.0002724562461545,0.0005935051852725,0.0007116161666262,0.0007768945290836,-4.1041400191713955e-08,-0.0004946615581662
"0.015,0.035,0.485,0.465",1,sgd_accum,0,Octx,25463,0.0002953582246503,0.0025284299360372,-0.0003046933194008,-0.0015672648644111,-2.1461067770676915e-05,-4.6557990064326186e-05,3.079616252145764e-05,6.71505571843487e-05,-9.3350947508195e-06,-4.026350619803042e-05,0.0002738971568793,0.0005966439937923,0.000652308774342,0.000712146718732,-3.2093938889045215e-08,-0.0003868200827551
"0.015,0.035,0.485,0.465",1,sgd_accum,0,Dctx,25926,0.0002315301343991,0.0019820261433467,-0.0002486342256708,-0.0012789111581122,-4.212047396553967e-05,-9.13768424454517e-05,5.922456523749068e-05,0.0001291382506481,-1.7104091272067372e-05,-7.377222227809807e-05,0.0001894096604323,0.0004126006182422,0.0005815093992729,0.0006348527367607,-4.87114518615803e-08,-0.0005871067401655
"0.015,0.035,0.485,0.465",1,sgd_accum,1,all,61440,1.7930114840882697e-05,0.0001534917105285,-5.6511506489439715e-06,-2.9068080235566184e-05,-9.101833910781008e-06,-1.9745666772661384e-05,-3.177130281135549e-06,-6.927683553977442e-06,1.227896419194194e-05,5.2960806938167024e-05,8.82828093008473e-06,1.9231089699722865e-05,2.950596911943647e-05,3.22126267772685e-05,9.168582915532573e-09,0.0001105065979715
"0.015,0.035,0.485,0.465",1,sgd_accum,1,Octx,25463,2.295247365483761e-05,0.0001964858827401,-1.211834203131782e-05,-6.233366625152818e-05,-4.53329939135361e-06,-9.834613555884602e-06,-6.30083223206651e-06,-1.373886745835836e-05,1.0834131623436966e-05,4.672905175732011e-05,1.841917426340439e-05,4.012341646800732e-05,3.330328284538653e-05,3.6358277757756086e-05,8.5315443035658e-09,0.0001028285336039
"0.015,0.035,0.485,0.465",1,sgd_accum,1,Dctx,25926,1.41547099393818e-06,1.2117215421720189e-05,5.433834538227918e-06,2.7950261487634576e-05,-6.662652102172009e-06,-1.4454066018039614e-05,-1.8665343000693569e-07,-4.06994924013744e-07,6.8493055322260875e-06,2.9541966429936824e-05,-5.247181108214399e-06,-1.1430199306287124e-05,2.457635127845409e-06,2.6830802542879064e-06,7.531441165396373e-09,9.077454484275188e-05
"0.015,0.035,0.485,0.465",1,sgd_accum,2,all,61440,-4.279592772895457e-06,-3.663568364769749e-05,3.6564074336910247e-06,1.8807628969564407e-05,5.92571721716241e-06,1.2855347472394294e-05,-5.3025318779496255e-06,-1.1562088940269526e-05,-6.23185339227441e-07,-2.687881316502229e-06,1.6461244442662838e-06,3.5858359170144264e-06,-1.9164249301721422e-05,-2.0922234674753534e-05,-2.3473667965837056e-08,-0.0002829221497711
"0.015,0.035,0.485,0.465",1,sgd_accum,2,Octx,25463,-2.817600922643359e-06,-2.412022393840608e-05,2.5815616875311168e-06,1.32788960917616e-05,4.4877171566348065e-06,9.735726713262193e-06,-4.251677921481291e-06,-9.270718103170632e-06,-2.3603923510361954e-07,-1.018068638750414e-06,1.6701162339800953e-06,3.638098442833116e-06,-1.4138557688332566e-05,-1.5435523576249017e-05,-1.8745741218539832e-08,-0.0002259376511724
"0.015,0.035,0.485,0.465",1,sgd_accum,2,Dctx,25926,-6.764557830923188e-06,-5.790836041219536e-05,3.5256919042181464e-06,1.8135261564271085e-05,7.487845068724518e-06,1.624425308368028e-05,-4.248979142041265e-06,-9.264833456244602e-06,-3.238865926763601e-06,-1.3969659847896849e-05,7.232872378097499e-07,1.5755730769263802e-06,-2.2027073945904976e-05,-2.404767351116524e-05,-1.2802481963233297e-08,-0.0001543050589586
"0.015,0.035,0.485,0.465",1,sgd_quarter,0,all,61440,7.72355759791403e-05,0.0006611792939366,-8.094083296044424e-05,-0.0004163390383633,-8.735732338285405e-06,-1.895144005678131e-05,1.244098931971144e-05,2.7127385243569385e-05,-3.7052569813975e-06,-1.598126654501253e-05,6.849984364045259e-05,0.0001492166649316,0.0001793531305962,0.0001958056498278,-1.0821031232691906e-08,-0.0001304231372595
"0.015,0.035,0.485,0.465",1,sgd_quarter,0,Octx,25463,7.400821603906993e-05,0.0006335513059349,-7.675062706432703e-05,-0.0003947856860005,-4.82232352171059e-06,-1.04616272130474e-05,7.56473454697984e-06,1.649478695364881e-05,-2.742411025237506e-06,-1.1828383777519124e-05,6.918589251766035e-05,0.0001507111198091,0.0001631459011699,0.0001781116899891,-8.981881712918696e-09,-0.0001082563358614
"0.015,0.035,0.485,0.465",1,sgd_quarter,0,Dctx,25926,5.886149981889323e-05,0.0005038870287031,-6.33309271829999e-05,-0.0003257581662757,-1.0855957421783988e-05,-2.3551090895521875e-05,1.5325384786458928e-05,3.3416765051756463e-05,-4.469427364642546e-06,-1.927723512202533e-05,4.800554239580087e-05,0.0001045728946789,0.0001483737692091,0.0001619844727595,-1.3041850279172486e-08,-0.0001571901043904
"0.015,0.035,0.485,0.465",1,sgd_quarter,1,all,61440,4.617392885627123e-06,3.952743964480394e-05,-1.5826933278230297e-06,-8.140971547104689e-06,-2.199949529856318e-06,-4.772606351535642e-06,-8.347500279164812e-07,-1.8201595554376629e-06,3.0346995577992877e-06,1.3089063123208828e-05,2.4174433557660564e-06,5.2660388117361245e-06,7.565285715364769e-06,8.25926863225499e-06,2.605740002187191e-09,3.1406321510399125e-05
"0.015,0.035,0.485,0.465",1,sgd_quarter,1,Octx,25463,5.667434517524283e-06,4.851637739765216e-05,-3.021803130678984e-06,-1.554338599610259e-05,-1.0617857313123237e-06,-2.3034552640678435e-06,-1.5838456554330175e-06,-3.4535510124754036e-06,2.6456313868163507e-06,1.1410960315259004e-05,4.605648786133023e-06,1.0032717086484222e-05,8.167177724009781e-06,8.916373727031575e-06,2.5523161879832575e-09,3.0762417865449045e-05
"0.015,0.035,0.485,0.465",1,sgd_quarter,1,Dctx,25926,6.498048294171004e-07,5.5626891217419246e-06,1.016047969925883e-06,5.226292085932767e-06,-1.5545354734056633e-06,-3.3724345824187582e-06,-1.1131732595534133e-07,-2.427257115871047e-07,1.66585279935982e-06,7.185044855183961e-06,-9.047306439218116e-07,-1.9708204015185773e-06,1.0769750069768397e-06,1.1757686659184592e-06,2.0957339782737623e-09,2.5259348617546865e-05
"0.015,0.035,0.485,0.465",1,sgd_quarter,2,all,61440,-1.1006662712492634e-06,-9.422312695396227e-06,8.846868214110904e-07,4.550603780653265e-06,1.558638470840793e-06,3.3813356919003538e-06,-1.3426590209432473e-06,-2.927647277549947e-06,-2.159794498983012e-07,-9.315481151237428e-07,4.579721995571599e-07,9.976239450706503e-07,-4.886650584407906e-06,-5.3349154819917766e-06,-5.864288239712181e-09,-7.068077464806962e-05
"0.015,0.035,0.485,0.465",1,sgd_quarter,2,Octx,25463,-7.116854571686449e-07,-6.09242155717005e-06,5.86335052418943e-07,3.015958237075785e-06,1.1391389350887402e-06,2.4712665645748455e-06,-1.0137885302302088e-06,-2.210550247116902e-06,-1.2535040479841442e-07,-5.406529805263643e-07,4.274534778639267e-07,9.31143474064863e-07,-3.450947974840448e-06,-3.767512217318725e-06,-4.787661457819324e-09,-5.7704465871886365e-05
"0.015,0.035,0.485,0.465",1,sgd_quarter,2,Dctx,25926,-1.8272161496772247e-06,-1.564198192863289e-05,9.455326676988486e-07,4.863579323470194e-06,2.090330714179904e-06,4.534797506903085e-06,-1.2086472321643303e-06,-2.6354366399581576e-06,-8.816834820657763e-07,-3.802818213681229e-06,2.6311456447350986e-07,5.731557288180927e-07,-6.071726763655329e-06,-6.628701715895951e-06,-3.0276132994496046e-09,-3.649105306433554e-05
"0.015,0.035,0.485,0.465",1,adam_first,0,all,61440,-1.1956982479391398,-10.235839032872992,1.2887466284231053,6.628984560041523,0.9363599642955844,2.0313545616715407,-1.0294083447795537,-2.2446090117234943,0.0930483804839606,0.4013300501319229,-0.2593382836435275,-0.564929665788624,-4.450213185437355,-4.85844256941697,-0.0014729269281308,-17.752813645020026
"0.015,0.035,0.485,0.465",1,adam_first,0,Octx,25463,-2.311901856388187,-19.791159937364252,2.389196571580899,12.289418908736966,0.7503617097151223,1.6278469179106254,-0.8276564249078697,-1.8046920635337305,0.0772947151927332,0.3333823948561856,-1.5615401466730263,-3.401581674644233,-6.279116562592035,-6.855115909021374,-0.0010916333518222,-13.157179146817048
"0.015,0.035,0.485,0.465",1,adam_first,0,Dctx,25926,0.0642267645485512,0.5498166654122801,0.1140765833821365,0.5867809026416344,1.0006571519144194,2.1708419280183375,-1.1789604998451144,-2.5707051782109676,0.1783033479306816,0.7690460725003718,1.0648839164629915,2.319690354155442,-2.2294674705931232,-2.433982197011421,-0.0016406258246771,-19.77404579306658
"0.015,0.035,0.485,0.465",1,adam_first,1,all,61440,0.4062691501579109,3.477888867200337,-0.2700289586831648,-1.388960217932856,-0.0137343658584421,-0.0297955570528913,-0.1225058256163138,-0.2671220624560714,0.1362401914747522,0.5876220799347517,0.3925347842994774,0.855078322371892,0.5675266490832146,0.6195873133015933,-3.8141590386569805e-05,-0.4597108881135816
"0.015,0.035,0.485,0.465",1,adam_first,1,Octx,25463,0.2987237851023594,2.557240996939161,-0.1086865152694359,-0.5590557645046027,-0.0251095485843066,-0.0544730637822774,-0.1649277212486127,-0.3596223513001871,0.1900372698329202,0.8196560394957807,0.2736142365180501,0.5960276940971008,0.267592127707484,0.2921390347656197,-4.588329919612056e-05,-0.553019735392495
"0.015,0.035,0.485,0.465",1,adam_first,1,Dctx,25926,0.486625494548119,4.165783666633164,-0.3965295556248741,-2.039647083347737,-0.0431070897070917,-0.0935172227090681,-0.0469888492161559,-0.1024584606643019,0.0900959389232434,0.3885957766989917,0.4435184048410299,0.966138514907226,0.8792732906639402,0.959931267897944,4.945668646531639e-05,0.5960888633036954
